ID,school,belong,support,hours,wellBe,support.c,hours.c
5195,81,3.166666667,3.038632397,14,4,0.147967602,2.701300461
5196,81,3.25,3.038632397,9,3.555555556,0.147967602,-2.298699539
5197,81,2.375,3.038632397,12,3.444444444,0.147967602,0.701300461
5198,81,2.25,3.038632397,9,1.5,0.147967602,-2.298699539
5199,81,3.5,3.038632397,9,3.611111111,0.147967602,-2.298699539
5200,81,1.75,3.038632397,12,1.333333333,0.147967602,0.701300461
5201,81,3.875,3.038632397,8,2.944444444,0.147967602,-3.298699539
5202,81,1.5,3.038632397,12,1.944444444,0.147967602,0.701300461
5203,81,3.375,3.038632397,8,2.882352941,0.147967602,-3.298699539
5204,81,3.5,3.038632397,12,2.944444444,0.147967602,0.701300461
5205,81,3.142857143,3.038632397,11,2.555555556,0.147967602,-0.298699539
5206,81,3.5,3.038632397,10,3.888888889,0.147967602,-1.298699539
5207,81,2,3.038632397,12,3.277777778,0.147967602,0.701300461
5208,81,2.5,3.038632397,12,3.055555556,0.147967602,0.701300461
5209,81,2.5,3.038632397,11,3.166666667,0.147967602,-0.298699539
5210,81,3.75,3.038632397,10,3,0.147967602,-1.298699539
5211,81,3.5,3.038632397,16,3.833333333,0.147967602,4.701300461
5212,81,4,3.038632397,11,3.055555556,0.147967602,-0.298699539
5213,81,4.125,3.038632397,11,2.777777778,0.147967602,-0.298699539
5214,81,2.5,3.038632397,8,3.444444444,0.147967602,-3.298699539
5215,81,2.25,3.038632397,11,3.722222222,0.147967602,-0.298699539
5216,81,2.125,3.038632397,8,2.111111111,0.147967602,-3.298699539
5217,81,3,3.038632397,9,3.555555556,0.147967602,-2.298699539
5218,81,2.875,3.038632397,12,2.277777778,0.147967602,0.701300461
5219,81,4,3.038632397,9,4.5,0.147967602,-2.298699539
5220,81,3,3.038632397,8,4.222222222,0.147967602,-3.298699539
5221,81,1.875,3.038632397,12,2.388888889,0.147967602,0.701300461
5222,81,3.714285714,3.038632397,11,3.111111111,0.147967602,-0.298699539
5223,81,2.625,3.038632397,12,3.388888889,0.147967602,0.701300461
5224,81,3.857142857,3.038632397,8,3,0.147967602,-3.298699539
5225,82,1,2.872408294,11,4.5,-0.018256502,-0.298699539
5226,82,2.875,2.872408294,9,2.833333333,-0.018256502,-2.298699539
5227,82,2.125,2.872408294,12,1.777777778,-0.018256502,0.701300461
5228,82,3.875,2.872408294,15,1.944444444,-0.018256502,3.701300461
5229,82,3.25,2.872408294,12,2.944444444,-0.018256502,0.701300461
5230,82,4,2.872408294,11,3.5,-0.018256502,-0.298699539
5231,82,1,2.872408294,12,4.333333333,-0.018256502,0.701300461
5232,82,1.875,2.872408294,10,3.166666667,-0.018256502,-1.298699539
5233,82,1.25,2.872408294,12,3.222222222,-0.018256502,0.701300461
5234,82,1,2.872408294,11,1.666666667,-0.018256502,-0.298699539
5235,82,2.75,2.872408294,14,2.277777778,-0.018256502,2.701300461
5236,82,2,2.872408294,11,2.555555556,-0.018256502,-0.298699539
5237,82,3,2.872408294,12,2.055555556,-0.018256502,0.701300461
5238,82,4,2.872408294,12,2.722222222,-0.018256502,0.701300461
5239,82,4,2.872408294,10,2.944444444,-0.018256502,-1.298699539
5240,82,3.75,2.872408294,9,3.166666667,-0.018256502,-2.298699539
5241,82,3.125,2.872408294,10,2.611111111,-0.018256502,-1.298699539
5242,82,2,2.872408294,14,2.166666667,-0.018256502,2.701300461
5243,82,3.5,2.872408294,11,3.444444444,-0.018256502,-0.298699539
5244,82,3.75,2.872408294,1,2.333333333,-0.018256502,-10.29869954
5245,82,3,2.872408294,11,2.555555556,-0.018256502,-0.298699539
5246,82,2.75,2.872408294,8,3.666666667,-0.018256502,-3.298699539
5247,82,2,2.872408294,10,2.833333333,-0.018256502,-1.298699539
5248,82,3.75,2.872408294,9,2.111111111,-0.018256502,-2.298699539
5249,82,3.25,2.872408294,8,3.222222222,-0.018256502,-3.298699539
5250,82,4,2.872408294,11,2.777777778,-0.018256502,-0.298699539
5251,82,2,2.872408294,12,2.666666667,-0.018256502,0.701300461
5252,82,4.125,2.872408294,8,1.888888889,-0.018256502,-3.298699539
5253,82,3.875,2.872408294,10,3.055555556,-0.018256502,-1.298699539
5254,82,2,2.872408294,7,1.055555556,-0.018256502,-4.298699539
5255,82,4,2.872408294,12,3.611111111,-0.018256502,0.701300461
5256,82,4.375,2.872408294,11,3.388888889,-0.018256502,-0.298699539
5257,82,3.625,2.872408294,11,2.111111111,-0.018256502,-0.298699539
5258,82,1.5,2.872408294,11,3.555555556,-0.018256502,-0.298699539
5259,82,3.5,2.872408294,12,3.777777778,-0.018256502,0.701300461
5260,82,3,2.872408294,12,4.277777778,-0.018256502,0.701300461
5261,82,2.75,2.872408294,11,2.277777778,-0.018256502,-0.298699539
5262,82,3.375,2.872408294,12,3,-0.018256502,0.701300461
5263,82,2.25,2.872408294,12,1.444444444,-0.018256502,0.701300461
5264,82,4.75,2.872408294,12,2.888888889,-0.018256502,0.701300461
5265,82,4.5,2.872408294,11,0.722222222,-0.018256502,-0.298699539
5266,82,2.875,2.872408294,9,1.777777778,-0.018256502,-2.298699539
5267,82,3.625,2.872408294,10,3.111111111,-0.018256502,-1.298699539
5268,82,3.25,2.872408294,9,2.615384615,-0.018256502,-2.298699539
5269,82,3.625,2.872408294,11,2.166666667,-0.018256502,-0.298699539
5270,82,2.5,2.872408294,12,1.277777778,-0.018256502,0.701300461
5271,82,3.625,2.872408294,10,2.222222222,-0.018256502,-1.298699539
5272,82,1.5,2.872408294,11,3.777777778,-0.018256502,-0.298699539
5273,82,3.375,2.872408294,10,4.166666667,-0.018256502,-1.298699539
5274,82,2.875,2.872408294,9,1,-0.018256502,-2.298699539
5275,82,2.375,2.872408294,11,2.611111111,-0.018256502,-0.298699539
5276,82,3.625,2.872408294,11,1.5,-0.018256502,-0.298699539
5277,82,2.125,2.872408294,11,3.055555556,-0.018256502,-0.298699539
5278,82,2.5,2.872408294,11,3.388888889,-0.018256502,-0.298699539
5279,82,4,2.872408294,9,1.555555556,-0.018256502,-2.298699539
5280,82,4.25,2.872408294,8,3.611111111,-0.018256502,-3.298699539
5281,82,3.25,2.872408294,12,2.611111111,-0.018256502,0.701300461
5282,83,2.875,3.005282918,10,2.722222222,0.114618123,-1.298699539
5283,83,3.25,3.005282918,10,1.888888889,0.114618123,-1.298699539
5284,83,3.75,3.005282918,10,2.166666667,0.114618123,-1.298699539
5285,83,2,3.005282918,13,4.111111111,0.114618123,1.701300461
5286,83,2,3.005282918,14,2.6,0.114618123,2.701300461
5287,83,4,3.005282918,11,4.666666667,0.114618123,-0.298699539
5288,83,2,3.005282918,12,2.388888889,0.114618123,0.701300461
5289,83,3.75,3.005282918,11,4.388888889,0.114618123,-0.298699539
5290,83,2,3.005282918,12,2.5,0.114618123,0.701300461
5291,83,4,3.005282918,7,3.333333333,0.114618123,-4.298699539
5292,83,2.875,3.005282918,12,2.166666667,0.114618123,0.701300461
5293,83,3.375,3.005282918,12,2.888888889,0.114618123,0.701300461
5294,83,3.75,3.005282918,9,0.5,0.114618123,-2.298699539
5295,83,4.625,3.005282918,11,2.555555556,0.114618123,-0.298699539
5296,83,3.375,3.005282918,8,2.277777778,0.114618123,-3.298699539
5297,83,3.5,3.005282918,12,2.611111111,0.114618123,0.701300461
5298,83,3.75,3.005282918,9,3.277777778,0.114618123,-2.298699539
5299,83,2.875,3.005282918,12,3.5,0.114618123,0.701300461
5300,83,3.285714286,3.005282918,12,2.777777778,0.114618123,0.701300461
5301,83,4,3.005282918,9,2.111111111,0.114618123,-2.298699539
5302,83,1,3.005282918,11,2.888888889,0.114618123,-0.298699539
5303,83,2.875,3.005282918,11,4.388888889,0.114618123,-0.298699539
5304,83,1.5,3.005282918,12,3.222222222,0.114618123,0.701300461
5305,83,3.375,3.005282918,12,1.833333333,0.114618123,0.701300461
5306,83,2.375,3.005282918,12,2.444444444,0.114618123,0.701300461
5307,83,3.625,3.005282918,12,2.277777778,0.114618123,0.701300461
5308,83,3.125,3.005282918,16,2.388888889,0.114618123,4.701300461
5309,83,3.25,3.005282918,10,2.888888889,0.114618123,-1.298699539
5310,83,4.25,3.005282918,11,4.166666667,0.114618123,-0.298699539
5311,83,3.375,3.005282918,8,4.111111111,0.114618123,-3.298699539
5312,83,3.25,3.005282918,8,2.333333333,0.114618123,-3.298699539
5313,83,3.5,3.005282918,11,2.833333333,0.114618123,-0.298699539
5314,83,2.625,3.005282918,11,2.833333333,0.114618123,-0.298699539
5315,83,2,3.005282918,11,2.5,0.114618123,-0.298699539
5316,83,3.25,3.005282918,12,3.388888889,0.114618123,0.701300461
5317,83,3.25,3.005282918,10,1.777777778,0.114618123,-1.298699539
5318,83,3.875,3.005282918,9,4.222222222,0.114618123,-2.298699539
5319,83,4.428571429,3.005282918,9,4.388888889,0.114618123,-2.298699539
5320,83,3.5,3.005282918,8,2.388888889,0.114618123,-3.298699539
5321,83,2.625,3.005282918,11,1.833333333,0.114618123,-0.298699539
5322,83,3.375,3.005282918,12,2.722222222,0.114618123,0.701300461
5323,83,2.625,3.005282918,9,3.666666667,0.114618123,-2.298699539
5324,83,4,3.005282918,10,3.277777778,0.114618123,-1.298699539
5325,83,3,3.005282918,10,3.777777778,0.114618123,-1.298699539
5326,83,2.75,3.005282918,20,3.611111111,0.114618123,8.701300461
5327,83,3.5,3.005282918,12,3.5,0.114618123,0.701300461
5328,83,3,3.005282918,10,3.611111111,0.114618123,-1.298699539
5329,83,3.75,3.005282918,9,3.444444444,0.114618123,-2.298699539
5330,83,3.75,3.005282918,8,3.444444444,0.114618123,-3.298699539
5331,83,3.125,3.005282918,9,3.333333333,0.114618123,-2.298699539
5332,83,3.875,3.005282918,11,2.722222222,0.114618123,-0.298699539
5333,83,4.5,3.005282918,10,2.111111111,0.114618123,-1.298699539
5334,83,4,3.005282918,12,4.111111111,0.114618123,0.701300461
5335,83,2,3.005282918,8,2.111111111,0.114618123,-3.298699539
5336,83,2,3.005282918,9,3.055555556,0.114618123,-2.298699539
5337,83,3,3.005282918,13,2.111111111,0.114618123,1.701300461
5338,83,2.5,3.005282918,11,4.5,0.114618123,-0.298699539
5339,83,3,3.005282918,8,2.333333333,0.114618123,-3.298699539
5340,83,2.375,3.005282918,9,1.833333333,0.114618123,-2.298699539
5341,83,3.25,3.005282918,12,2.555555556,0.114618123,0.701300461
5342,83,3.875,3.005282918,10,3.277777778,0.114618123,-1.298699539
5343,83,4,3.005282918,8,3.444444444,0.114618123,-3.298699539
5344,83,4.5,3.005282918,12,1.722222222,0.114618123,0.701300461
5345,83,1,3.005282918,16,2.333333333,0.114618123,4.701300461
5346,83,3,3.005282918,12,2.666666667,0.114618123,0.701300461
5347,83,2,3.005282918,16,3,0.114618123,4.701300461
5348,83,2.25,3.005282918,8,2.833333333,0.114618123,-3.298699539
5349,83,2.75,3.005282918,11,2.777777778,0.114618123,-0.298699539
5350,83,3,3.005282918,8,3.333333333,0.114618123,-3.298699539
5351,83,3.25,3.005282918,10,2.722222222,0.114618123,-1.298699539
5352,83,3,3.005282918,12,2.833333333,0.114618123,0.701300461
5353,83,2.875,3.005282918,13,4.388888889,0.114618123,1.701300461
5354,83,2.25,3.005282918,12,2.555555556,0.114618123,0.701300461
5355,83,3.5,3.005282918,12,3.166666667,0.114618123,0.701300461
5356,83,2.875,3.005282918,8,0.611111111,0.114618123,-3.298699539
5357,83,4.5,3.005282918,12,4,0.114618123,0.701300461
5358,83,2.5,3.005282918,8,1.611111111,0.114618123,-3.298699539
5359,83,3.375,3.005282918,10,1.833333333,0.114618123,-1.298699539
5360,83,2.625,3.005282918,12,2.5,0.114618123,0.701300461
5361,83,1.75,3.005282918,12,1.333333333,0.114618123,0.701300461
5362,83,3.625,3.005282918,7,2,0.114618123,-4.298699539
5363,83,3.75,3.005282918,11,2,0.114618123,-0.298699539
5364,83,2.75,3.005282918,12,3.611111111,0.114618123,0.701300461
5365,83,3,3.005282918,11,2.722222222,0.114618123,-0.298699539
5366,83,4,3.005282918,12,3.888888889,0.114618123,0.701300461
5367,83,3.75,3.005282918,12,3.222222222,0.114618123,0.701300461
5368,83,1,3.005282918,12,3.611111111,0.114618123,0.701300461
5369,83,3.5,3.005282918,10,4.111111111,0.114618123,-1.298699539
5370,83,2.25,3.005282918,9,2.611111111,0.114618123,-2.298699539
5371,83,5,3.005282918,9,1.611111111,0.114618123,-2.298699539
5372,83,2.25,3.005282918,12,3.722222222,0.114618123,0.701300461
5373,83,3.375,3.005282918,9,3.388888889,0.114618123,-2.298699539
5374,83,2.875,3.005282918,11,3.166666667,0.114618123,-0.298699539
5375,83,4.125,3.005282918,11,1.222222222,0.114618123,-0.298699539
5376,83,3.875,3.005282918,12,3.166666667,0.114618123,0.701300461
5377,83,2.5,3.005282918,12,4.111111111,0.114618123,0.701300461
5378,83,2.5,3.005282918,11,3.823529412,0.114618123,-0.298699539
5379,83,3.5,3.005282918,10,2.611111111,0.114618123,-1.298699539
5380,83,3,3.005282918,10,2.555555556,0.114618123,-1.298699539
5381,83,4,3.005282918,14,3.555555556,0.114618123,2.701300461
5382,83,2.25,3.005282918,11,1.777777778,0.114618123,-0.298699539
5383,83,3.375,3.005282918,10,3.166666667,0.114618123,-1.298699539
5384,83,4.5,3.005282918,9,3.166666667,0.114618123,-2.298699539
5385,83,3.125,3.005282918,10,2.5,0.114618123,-1.298699539
5386,83,4.25,3.005282918,10,1.833333333,0.114618123,-1.298699539
5387,83,2,3.005282918,10,1.611111111,0.114618123,-1.298699539
5388,83,2.625,3.005282918,11,2.277777778,0.114618123,-0.298699539
5389,83,2.5,3.005282918,10,2.666666667,0.114618123,-1.298699539
5390,83,3.75,3.005282918,10,0.944444444,0.114618123,-1.298699539
5391,83,3.625,3.005282918,8,3.5,0.114618123,-3.298699539
5392,83,4.125,3.005282918,12,1.222222222,0.114618123,0.701300461
5393,83,4.125,3.005282918,11,3.944444444,0.114618123,-0.298699539
5394,83,3.625,3.005282918,9,3.666666667,0.114618123,-2.298699539
5395,83,2.75,3.005282918,11,2.166666667,0.114618123,-0.298699539
5396,83,3.875,3.005282918,9,2.833333333,0.114618123,-2.298699539
5397,83,3.875,3.005282918,11,2.777777778,0.114618123,-0.298699539
5398,83,3.5,3.005282918,10,2.666666667,0.114618123,-1.298699539
5399,83,3,3.005282918,10,2.555555556,0.114618123,-1.298699539
5400,83,2.75,3.005282918,9,3.5,0.114618123,-2.298699539
5401,83,4.25,3.005282918,9,2.111111111,0.114618123,-2.298699539
5402,83,3.625,3.005282918,10,4,0.114618123,-1.298699539
5403,83,2,3.005282918,11,2.166666667,0.114618123,-0.298699539
5404,83,3,3.005282918,10,3.277777778,0.114618123,-1.298699539
5405,83,3.875,3.005282918,9,3.388888889,0.114618123,-2.298699539
5406,83,3.625,3.005282918,10,2.833333333,0.114618123,-1.298699539
5407,83,1.625,3.005282918,12,1.555555556,0.114618123,0.701300461
5408,83,3.75,3.005282918,9,3.111111111,0.114618123,-2.298699539
5409,83,3.125,3.005282918,10,4,0.114618123,-1.298699539
5410,83,3.375,3.005282918,10,1.235294118,0.114618123,-1.298699539
5411,83,1.625,3.005282918,12,2.166666667,0.114618123,0.701300461
5412,83,3.625,3.005282918,10,3.388888889,0.114618123,-1.298699539
5413,83,3.625,3.005282918,10,1.846153846,0.114618123,-1.298699539
5414,83,4,3.005282918,10,4.055555556,0.114618123,-1.298699539
5415,83,4,3.005282918,10,3.647058824,0.114618123,-1.298699539
5416,83,3.625,3.005282918,10,3.777777778,0.114618123,-1.298699539
5417,83,2.5,3.005282918,9,2.833333333,0.114618123,-2.298699539
5418,83,3.571428571,3.005282918,8,4.055555556,0.114618123,-3.298699539
5419,83,3.125,3.005282918,9,1.666666667,0.114618123,-2.298699539
5420,83,1,3.005282918,12,1.888888889,0.114618123,0.701300461
5421,83,2,3.005282918,10,3.666666667,0.114618123,-1.298699539
5422,83,3.428571429,3.005282918,9,3,0.114618123,-2.298699539
5423,83,1.875,3.005282918,7,1.444444444,0.114618123,-4.298699539
5424,83,3.625,3.005282918,8,2.722222222,0.114618123,-3.298699539
5425,83,4.125,3.005282918,8,4.055555556,0.114618123,-3.298699539
5426,83,4,3.005282918,10,3.611111111,0.114618123,-1.298699539
5427,83,1.75,3.005282918,10,2.222222222,0.114618123,-1.298699539
5428,83,3,3.005282918,10,2.388888889,0.114618123,-1.298699539
5429,83,4,3.005282918,12,4.833333333,0.114618123,0.701300461
5430,83,4,3.005282918,10,2.555555556,0.114618123,-1.298699539
5431,83,3.25,3.005282918,9,2.444444444,0.114618123,-2.298699539
5432,83,4.375,3.005282918,9,3.833333333,0.114618123,-2.298699539
5433,83,4.125,3.005282918,10,3.611111111,0.114618123,-1.298699539
5434,83,3.75,3.005282918,10,3.222222222,0.114618123,-1.298699539
5435,83,3.25,3.005282918,10,3.777777778,0.114618123,-1.298699539
5436,83,3.625,3.005282918,10,1.333333333,0.114618123,-1.298699539
5437,83,2.5,3.005282918,8,1.944444444,0.114618123,-3.298699539
5438,83,4,3.005282918,12,4,0.114618123,0.701300461
5439,83,4,3.005282918,9,4,0.114618123,-2.298699539
5440,83,2.5,3.005282918,12,2.888888889,0.114618123,0.701300461
5441,83,3,3.005282918,10,1.777777778,0.114618123,-1.298699539
5442,83,2.875,3.005282918,10,3.111111111,0.114618123,-1.298699539
5443,83,2.875,3.005282918,9,3.722222222,0.114618123,-2.298699539
5444,83,3,3.005282918,9,4.277777778,0.114618123,-2.298699539
5445,83,2.5,3.005282918,10,4.888888889,0.114618123,-1.298699539
5446,83,1,3.005282918,18,3.388888889,0.114618123,6.701300461
5447,83,1,3.005282918,10,2.777777778,0.114618123,-1.298699539
5448,83,4,3.005282918,11,3.833333333,0.114618123,-0.298699539
5449,83,2,3.005282918,11,2.388888889,0.114618123,-0.298699539
5450,83,3,3.005282918,9,2.166666667,0.114618123,-2.298699539
5451,83,2,3.005282918,12,1.666666667,0.114618123,0.701300461
5452,83,2.5,3.005282918,8,3.222222222,0.114618123,-3.298699539
5453,83,4.5,3.005282918,10,3.277777778,0.114618123,-1.298699539
5454,83,1.5,3.005282918,10,3.333333333,0.114618123,-1.298699539
5455,83,3,3.005282918,9,4.333333333,0.114618123,-2.298699539
5456,83,1.625,3.005282918,10,2.777777778,0.114618123,-1.298699539
5457,83,3.285714286,3.005282918,8,3.111111111,0.114618123,-3.298699539
5458,83,3.25,3.005282918,10,2.833333333,0.114618123,-1.298699539
5459,83,3,3.005282918,9,3.166666667,0.114618123,-2.298699539
5460,83,3.875,3.005282918,10,2.944444444,0.114618123,-1.298699539
5461,83,1.125,3.005282918,12,1.944444444,0.114618123,0.701300461
5462,83,4,3.005282918,8,4.555555556,0.114618123,-3.298699539
5463,83,3.5,3.005282918,12,2.705882353,0.114618123,0.701300461
5464,83,2.875,3.005282918,8,3.055555556,0.114618123,-3.298699539
5465,83,3.5,3.005282918,11,3,0.114618123,-0.298699539
5466,83,2.625,3.005282918,12,4.333333333,0.114618123,0.701300461
5467,83,3.75,3.005282918,11,2.117647059,0.114618123,-0.298699539
5468,83,3.125,3.005282918,8,1.777777778,0.114618123,-3.298699539
5469,83,3.875,3.005282918,11,0.5,0.114618123,-0.298699539
5470,83,2,3.005282918,11,2.555555556,0.114618123,-0.298699539
5471,83,2.5,3.005282918,8,2.333333333,0.114618123,-3.298699539
5472,83,3.375,3.005282918,8,4.611111111,0.114618123,-3.298699539
5473,83,4.142857143,3.005282918,10,3.666666667,0.114618123,-1.298699539
5474,83,3.875,3.005282918,9,3.444444444,0.114618123,-2.298699539
5475,83,4.25,3.005282918,10,3.555555556,0.114618123,-1.298699539
5476,83,2,3.005282918,11,2.944444444,0.114618123,-0.298699539
5477,83,4.125,3.005282918,10,3,0.114618123,-1.298699539
5478,83,1.875,3.005282918,12,1.611111111,0.114618123,0.701300461
5479,83,2.625,3.005282918,10,2.944444444,0.114618123,-1.298699539
5480,83,2,3.005282918,11,1.888888889,0.114618123,-0.298699539
5481,83,3.375,3.005282918,11,2,0.114618123,-0.298699539
5482,83,4,3.005282918,7,4.388888889,0.114618123,-4.298699539
5483,83,1.625,3.005282918,8,2.277777778,0.114618123,-3.298699539
5484,83,3.25,3.005282918,14,3.111111111,0.114618123,2.701300461
5485,83,1.75,3.005282918,8,3.722222222,0.114618123,-3.298699539
5486,83,2.875,3.005282918,10,1.333333333,0.114618123,-1.298699539
5487,83,3.5,3.005282918,9,3.611111111,0.114618123,-2.298699539
5488,83,3.125,3.005282918,8,2,0.114618123,-3.298699539
5489,83,3,3.005282918,8,2.888888889,0.114618123,-3.298699539
5490,83,2.25,3.005282918,8,2.611111111,0.114618123,-3.298699539
5491,83,4.875,3.005282918,8,4.055555556,0.114618123,-3.298699539
5492,83,2.625,3.005282918,10,0.777777778,0.114618123,-1.298699539
5493,83,2,3.005282918,10,2.277777778,0.114618123,-1.298699539
5494,83,3.625,3.005282918,10,3,0.114618123,-1.298699539
5495,83,3.25,3.005282918,10,3.777777778,0.114618123,-1.298699539
5496,83,3.875,3.005282918,10,2.111111111,0.114618123,-1.298699539
5497,83,3,3.005282918,7,3.764705882,0.114618123,-4.298699539
5498,83,4,3.005282918,12,2.777777778,0.114618123,0.701300461
5499,83,2.75,3.005282918,10,2.222222222,0.114618123,-1.298699539
5500,83,3.625,3.005282918,10,3.722222222,0.114618123,-1.298699539
5501,83,3,3.005282918,11,3.277777778,0.114618123,-0.298699539
5502,83,2.75,3.005282918,11,2.722222222,0.114618123,-0.298699539
5503,83,4.5,3.005282918,11,4.888888889,0.114618123,-0.298699539
5504,83,2.625,3.005282918,10,2.611111111,0.114618123,-1.298699539
5505,83,1,3.005282918,15,3.944444444,0.114618123,3.701300461
5506,83,1.625,3.005282918,10,1.5,0.114618123,-1.298699539
5507,83,1.571428571,3.005282918,12,1.833333333,0.114618123,0.701300461
5508,84,3.625,2.794322103,10,2.222222222,-0.096342692,-1.298699539
5509,84,4.5,2.794322103,13,2,-0.096342692,1.701300461
5510,84,1.25,2.794322103,12,1.611111111,-0.096342692,0.701300461
5511,84,2.75,2.794322103,12,2.444444444,-0.096342692,0.701300461
5512,84,4.25,2.794322103,8,3,-0.096342692,-3.298699539
5513,84,3.75,2.794322103,10,3.611111111,-0.096342692,-1.298699539
5514,84,2.875,2.794322103,10,2.833333333,-0.096342692,-1.298699539
5515,84,3.375,2.794322103,11,2.166666667,-0.096342692,-0.298699539
5516,84,3,2.794322103,10,2.944444444,-0.096342692,-1.298699539
5517,84,3,2.794322103,10,3,-0.096342692,-1.298699539
5518,84,1.5,2.794322103,11,1.611111111,-0.096342692,-0.298699539
5519,84,3.125,2.794322103,8,3.222222222,-0.096342692,-3.298699539
5520,84,3.625,2.794322103,10,3.222222222,-0.096342692,-1.298699539
5521,84,3,2.794322103,10,2.388888889,-0.096342692,-1.298699539
5522,84,2.875,2.794322103,11,3.888888889,-0.096342692,-0.298699539
5523,84,3.25,2.794322103,9,3.055555556,-0.096342692,-2.298699539
5524,84,2.666666667,2.794322103,13,2.933333333,-0.096342692,1.701300461
5525,84,2.5,2.794322103,9,4.277777778,-0.096342692,-2.298699539
5526,84,2.875,2.794322103,8,2.444444444,-0.096342692,-3.298699539
5527,84,3.75,2.794322103,10,4.5,-0.096342692,-1.298699539
5528,84,2.75,2.794322103,11,3.5,-0.096342692,-0.298699539
5529,84,4,2.794322103,10,2.666666667,-0.096342692,-1.298699539
5530,84,1.625,2.794322103,9,1.333333333,-0.096342692,-2.298699539
5531,84,3.875,2.794322103,11,2.470588235,-0.096342692,-0.298699539
5532,84,3.125,2.794322103,8,3.666666667,-0.096342692,-3.298699539
5533,84,2,2.794322103,13,3.166666667,-0.096342692,1.701300461
5534,84,3.125,2.794322103,10,1.611111111,-0.096342692,-1.298699539
5535,84,1,2.794322103,10,4.222222222,-0.096342692,-1.298699539
5536,84,1,2.794322103,8,0.722222222,-0.096342692,-3.298699539
5537,84,1.5,2.794322103,8,2.388888889,-0.096342692,-3.298699539
5538,84,2.875,2.794322103,14,2.777777778,-0.096342692,2.701300461
5539,84,3.625,2.794322103,14,3.888888889,-0.096342692,2.701300461
5540,84,1,2.794322103,10,0.833333333,-0.096342692,-1.298699539
5541,84,2.75,2.794322103,14,4.111111111,-0.096342692,2.701300461
5542,84,3.875,2.794322103,13,2.833333333,-0.096342692,1.701300461
5543,84,2.75,2.794322103,15,2,-0.096342692,3.701300461
5544,84,3.375,2.794322103,12,2.944444444,-0.096342692,0.701300461
5545,84,2.875,2.794322103,12,2.722222222,-0.096342692,0.701300461
5546,84,3.375,2.794322103,9,2.111111111,-0.096342692,-2.298699539
5547,84,2.625,2.794322103,9,2.222222222,-0.096342692,-2.298699539
5548,84,2,2.794322103,11,3.833333333,-0.096342692,-0.298699539
5549,84,3.75,2.794322103,12,3.166666667,-0.096342692,0.701300461
5550,84,2.25,2.794322103,8,3.5,-0.096342692,-3.298699539
5551,84,3,2.794322103,8,2,-0.096342692,-3.298699539
5552,84,2.5,2.794322103,10,2,-0.096342692,-1.298699539
5553,84,3.75,2.794322103,8,3.555555556,-0.096342692,-3.298699539
5554,84,1.625,2.794322103,11,2.277777778,-0.096342692,-0.298699539
5555,84,3.75,2.794322103,11,3.529411765,-0.096342692,-0.298699539
5556,84,3.125,2.794322103,8,4.111111111,-0.096342692,-3.298699539
5557,84,3.5,2.794322103,9,3.777777778,-0.096342692,-2.298699539
5558,84,2.125,2.794322103,12,2.222222222,-0.096342692,0.701300461
5559,84,2,2.794322103,13,1.944444444,-0.096342692,1.701300461
5560,84,2.75,2.794322103,11,2.944444444,-0.096342692,-0.298699539
5561,84,4,2.794322103,11,4.388888889,-0.096342692,-0.298699539
5562,84,4.125,2.794322103,8,4.222222222,-0.096342692,-3.298699539
5563,84,2.25,2.794322103,10,3.611111111,-0.096342692,-1.298699539
5564,84,2.75,2.794322103,10,3.444444444,-0.096342692,-1.298699539
5565,84,2.5,2.794322103,12,1.944444444,-0.096342692,0.701300461
5566,84,1.875,2.794322103,11,3.388888889,-0.096342692,-0.298699539
5567,84,1.875,2.794322103,13,4.888888889,-0.096342692,1.701300461
5568,84,3,2.794322103,11,2.444444444,-0.096342692,-0.298699539
5569,84,2.375,2.794322103,10,3.222222222,-0.096342692,-1.298699539
5570,84,2.75,2.794322103,10,4.166666667,-0.096342692,-1.298699539
5571,84,2.25,2.794322103,12,3.277777778,-0.096342692,0.701300461
5572,84,1,2.794322103,15,1.222222222,-0.096342692,3.701300461
5573,84,4.5,2.794322103,11,3.388888889,-0.096342692,-0.298699539
5574,84,3.25,2.794322103,11,3.333333333,-0.096342692,-0.298699539
5575,84,3.625,2.794322103,10,3.333333333,-0.096342692,-1.298699539
5576,84,3.125,2.794322103,8,3.944444444,-0.096342692,-3.298699539
5577,84,3.125,2.794322103,13,4.055555556,-0.096342692,1.701300461
5578,84,1.75,2.794322103,12,3.444444444,-0.096342692,0.701300461
5579,84,3.5,2.794322103,9,2.111111111,-0.096342692,-2.298699539
5580,84,3.375,2.794322103,11,4.055555556,-0.096342692,-0.298699539
5581,84,3.625,2.794322103,13,2.222222222,-0.096342692,1.701300461
5582,84,2.25,2.794322103,10,3,-0.096342692,-1.298699539
5583,84,2.625,2.794322103,11,3.055555556,-0.096342692,-0.298699539
5584,84,3.125,2.794322103,9,3.555555556,-0.096342692,-2.298699539
5585,84,4,2.794322103,8,1.944444444,-0.096342692,-3.298699539
5586,84,2.25,2.794322103,12,2.277777778,-0.096342692,0.701300461
5587,84,4,2.794322103,12,4.833333333,-0.096342692,0.701300461
5588,84,3.375,2.794322103,12,2.555555556,-0.096342692,0.701300461
5589,84,3.25,2.794322103,9,2.722222222,-0.096342692,-2.298699539
5590,84,4,2.794322103,13,2.5,-0.096342692,1.701300461
